# sc	tc	usage_score	pinyin	category:upstream_DF
# Generated by scripts/prepare_thuocl_specialists.py; THUOCL a30ce79d895d01ab5132a5c74c29703ff7efb4cc.
# Copyright (c) 2018 THUNLP. MIT: attribution/THUOCL-LICENSE.txt
# Source membership is admission evidence, NOT general frequency or a transition.
去空格	去空格	0.040	qukongge	IT:280
去除标题栏	去除標題欄	0.020	quchubiaotilan	IT:124
去除背景	去除背景	0.040	quchubeijing	IT:81
县前汤团	縣前湯糰	0.040	xianqiantangtuan	food:14
县长考试条例	縣長考試條例	0.020	xianzhangkaoshitiaoli	law:5
参保率	參保率	0.040	canbaolv	caijing:3118
参加付款人	參加付款人	0.020	canjiafukuanren	law:39
参加优先股	參加優先股	0.020	canjiayouxiangu	law:28
参加公司债	參加公司債	0.020	canjiagongsizhai	law:8
参加承兑	參加承兌	0.040	canjiachengdui	law:168
参加承兑人	參加承兌人	0.020	canjiachengduiren	law:92
参加民兵组织	參加民兵組織	0.020	canjiaminbingzuzhi	law:308
参加黑社会性质组织罪	參加黑社會性質組織罪	0.020	canjiaheishehuixingzhizuzhizui	law:2106
参婆千子	參婆千子	0.040	canpoqianzi	food:1
参数优化	參數優化	0.040	canshuyouhua	IT:1025
参数传递	參數傳遞	0.040	canshuchuandi	IT:33692
参数估计	參數估計	0.040	canshuguji	IT:2036
参数信息	參數信息	0.040	canshuxinxi	IT:6954
参数化	參數化	0.040	canshuhua	IT:7903
参数化设计	參數化設計	0.020	canshuhuasheji	IT:46
参数寻优	參數尋優	0.040	canshuxunyou	IT:154
参数文件	參數文件	0.040	canshuwenjian	IT:3889
参数空间	參數空間	0.040	canshukongjian	IT:676
参数约束	參數約束	0.040	canshuyueshu	IT:96
参数绑定	參數綁定	0.040	canshubangding	IT:1772
参数解析	參數解析	0.040	canshujiexi	IT:1666
参数详解	參數詳解	0.040	canshuxiangjie	IT:1429
参数说明	參數說明	0.040	canshushuoming	IT:16812
参果炖瘦肉	參果燉瘦肉	0.020	canguodunshourou	food:1
参汉酌金	參漢酌金	0.040	canhanzhuojin	law:17
参照公务员法	參照公務員法	0.020	canzhaogongwuyuanfa	law:3118
参照单位	參照單位	0.040	canzhaodanwei	law:90
参照完整性	參照完整性	0.020	canzhaowanzhengxing	IT:1236
参考文档	參考文檔	0.040	cankaowendang	IT:8605
参考码	參考碼	0.040	cankaoma	IT:12
参考资源	參考資源	0.040	cankaoziyuan	IT:1067
参芪母鸡汤	參芪母雞湯	0.020	canqimujitang	food:16
参芪炖白凤	參芪燉白鳳	0.020	canqidunbaifeng	food:4
参芪红枣乳鸽汤	參芪紅棗乳鴿湯	0.020	canqihongzaorugetang	food:5
参花茶	參花茶	0.040	canhuacha	food:103
参茸茶	蔘茸茶	0.040	shenrongcha	food:5
参茸葛仙米	蔘茸葛仙米	0.020	shenronggexianmi	food:1
参茸鸡肉汤	蔘茸雞肉湯	0.020	shenrongjiroutang	food:1
参蒸鳝段	參蒸鱔段	0.040	canzhengshanduan	food:10
参见罪状	參見罪狀	0.040	canjianzuizhuang	law:2
参观访问法	參觀訪問法	0.020	canguanfangwenfa	law:8
参麦团鱼	參麥團魚	0.040	canmaituanyu	food:21
参麦雪梨瘦肉汤	參麥雪梨瘦肉湯	0.020	canmaixuelishouroutang	food:1
叉子火食	叉子火食	0.040	chazihuoshi	food:5
叉尾圆颌针鱼	叉尾圓頜針魚	0.020	chaweiyuanhezhenyu	animal:0
叉尾带龙占丽鱼	叉尾帶龍佔麗魚	0.020	chaweidailongzhanliyu	animal:0
叉尾鮄杜父鱼	叉尾鮄杜父魚	0.020	chaweifudufuyu	animal:0
叉尾鹰鱼	叉尾鷹魚	0.040	chaweiyingyu	animal:0
叉斑水尺蛾	叉斑水尺蛾	0.020	chabanshuichie	animal:0
叉毛矛毛虫	叉毛矛毛蟲	0.020	chamaomaomaochong	animal:0
叉烤鳜鱼	叉烤鱖魚	0.040	chakaoguiyu	food:16
叉烧包子	叉燒包子	0.040	chashaobaozi	food:22
叉烧炒面	叉燒炒麪	0.040	chashaochaomian	food:6
叉烧猪肉	叉燒豬肉	0.040	chashaozhurou	food:9
叉烧酥	叉燒酥	0.040	chashaosu	food:621
叉烧鱼	叉燒魚	0.040	chashaoyu	food:28
叉烧鸡	叉燒雞	0.040	chashaoji	food:103
叉烧鸭	叉燒鴨	0.040	chashaoya	food:58
叉烧鸭子	叉燒鴨子	0.040	chashaoyazi	food:5
叉牙指鱼	叉牙指魚	0.040	chayazhiyu	animal:0
叉纹赤星椿象	叉紋赤星椿象	0.020	chawenchixingchunxiang	animal:0
叉背龙科	叉背龍科	0.040	chabeilongke	animal:0
叉花蟹蛛	叉花蟹蛛	0.040	chahuaxiezhu	animal:0
叉茎指环虫	叉莖指環蟲	0.020	chajingzhihuanchong	animal:0
叉车用	叉車用	0.040	chacheyong	car:126
叉龙占丽鱼	叉龍佔麗魚	0.020	chalongzhanliyu	animal:0
及第粥	及第粥	0.040	jidizhou	food:770
友元类	友元類	0.040	youyuanlei	IT:1523
友情链接	友情鏈接	0.040	youqinglianjie	IT:1896
友盟分享	友盟分享	0.040	youmengfenxiang	IT:402
友盟推送	友盟推送	0.040	youmengtuisong	IT:192
友盟统计	友盟統計	0.040	youmengtongji	IT:861
友阿股份	友阿股份	0.040	youagufen	caijing:5
双乙酸钠	雙乙酸鈉	0.040	shuangyisuanna	food:371
双亲委派模型	雙親委派模型	0.020	shuangqinweipaimoxing	IT:489
双仁浮皮	雙仁浮皮	0.040	shuangrenfupi	food:2
双位编码	雙位編碼	0.040	shuangweibianma	IT:21
双侧杯虫属	雙側杯蟲屬	0.020	shuangcebeichongshu	animal:0
双全白环蛇	雙全白環蛇	0.020	shuangquanbaihuanshe	animal:2
双击标签	雙擊標籤	0.040	shuangjibiaoqian	IT:87
双击标签栏	雙擊標籤欄	0.020	shuangjibiaoqianlan	IT:18
双击退出	雙擊退出	0.040	shuangjituichu	IT:155
双分支	雙分支	0.040	shuangfenzhi	IT:342
双列直插式	雙列直插式	0.020	shuangliezhichashi	IT:48
双列齿兽属	雙列齒獸屬	0.020	shuangliechishoushu	animal:0
双刺副涤螽	雙刺副滌螽	0.020	shuangcifudizhong	animal:0
双刺掩耳露螽	雙刺掩耳露螽	0.020	shuangciyanerluzhong	animal:0
双叉滑茧蜂	雙叉滑繭蜂	0.020	shuangchahuajianfeng	animal:0
双叉肠锡叶吸虫	雙叉腸錫葉吸蟲	0.020	shuangchachangxiyexichong	animal:0
双叶下口蜻鲶	雙葉下口蜻鯰	0.020	shuangyexiakouqingnian	animal:0
双叶切叶蜂	雙葉切葉蜂	0.020	shuangyeqieyefeng	animal:0
双叶密棘杜父鱼	雙葉密棘杜父魚	0.020	shuangyemijidufuyu	animal:0
双叶异饰肛螽	雙葉異飾肛螽	0.020	shuangyeyishigangzhong	animal:0
双叶拟缘螽	雙葉擬緣螽	0.020	shuangyeniyuanzhong	animal:0
双叶旗杜父鱼	雙葉旗杜父魚	0.020	shuangyeqidufuyu	animal:0
双叶腹瓢鰕虎鱼	雙葉腹瓢鰕虎魚	0.020	shuangyefupiaoxiahuyu	animal:0
双叶鲬鰕虎鱼	雙葉鯒鰕虎魚	0.020	shuangyeyongxiahuyu	animal:0
双向交替通信	雙向交替通信	0.020	shuangxiangjiaotitongxin	IT:45
双向传输	雙向傳輸	0.040	shuangxiangchuanshu	IT:741
双向关联	雙向關聯	0.040	shuangxiangguanlian	IT:2147
双向同时通信	雙向同時通信	0.020	shuangxiangtongshitongxin	IT:29
双向广搜	雙向廣搜	0.040	shuangxiangguangsou	IT:423
双向循环链表	雙向循環鏈表	0.020	shuangxiangxunhuanlianbiao	IT:1185
双向总线	雙向總線	0.040	shuangxiangzongxian	IT:27
双向搜索	雙向搜索	0.040	shuangxiangsousuo	IT:513
双向绑定	雙向綁定	0.040	shuangxiangbangding	IT:1324
双向认证	雙向認證	0.040	shuangxiangrenzheng	IT:799
双向通信	雙向通信	0.040	shuangxiangtongxin	IT:1732
双向链表	雙向鏈表	0.040	shuangxianglianbiao	IT:9309
双向队列	雙向隊列	0.040	shuangxiangduilie	IT:1636
双味珍珠元子	雙味珍珠元子	0.020	shuangweizhenzhuyuanzi	food:13
双头小猫	雙頭小貓	0.040	shuangtouxiaomao	animal:9
双孢蘑菇罐头	雙孢蘑菇罐頭	0.020	shuangbaomoguguantou	food:13
双小核草履虫	雙小核草履蟲	0.020	shuangxiaohecaolvchong	animal:5
双小水母	雙小水母	0.040	shuangxiaoshuimu	animal:0
双尾琉璃小灰蝶	雙尾琉璃小灰蝶	0.020	shuangweiliulixiaohuidie	animal:0
双层吉士汉堡	雙層吉士漢堡	0.020	shuangcengjishihanbao	food:76
双层船壳	雙層船殼	0.040	shuangcengchuanke	law:47
双峰曳尾蛛	雙峯曳尾蛛	0.020	shuangfengyeweizhu	animal:0
双工传输	雙工傳輸	0.040	shuanggongchuanshu	IT:41
双工方式	雙工方式	0.040	shuanggongfangshi	IT:244
双带巧言虫	雙帶巧言蟲	0.020	shuangdaiqiaoyanchong	animal:0
双带杜鹃脂鲤	雙帶杜鵑脂鯉	0.020	shuangdaidujuanzhili	animal:0
双带缟鰕虎	雙帶縞鰕虎	0.020	shuangdaigaoxiahu	animal:0
双带鳞鳍梅鲷	雙帶鱗鰭梅鯛	0.020	shuangdailinqimeidiao	animal:0
双循环链表	雙循環鏈表	0.020	shuangxunhuanlianbiao	IT:120
双手扁胃水母	雙手扁胃水母	0.020	shuangshoubianweishuimu	animal:0
双指针	雙指針	0.040	shuangzhizhen	IT:1579
双摇祝蛾	雙搖祝蛾	0.040	shuangyaozhue	animal:0
双摇臂悬架	雙搖臂懸架	0.020	shuangyaobixuanjia	car:6
双斑丝鳍鹰鲷	雙斑絲鰭鷹鯛	0.020	shuangbansiqiyingdiao	animal:0
双斑圆臀大蜓	雙斑圓臀大蜓	0.020	shuangbanyuantundating	animal:0
双斑截腹寄蝇	雙斑截腹寄蠅	0.020	shuangbanjiefujiying	animal:0
双斑栉齿刺尾鲷	雙斑櫛齒刺尾鯛	0.020	shuangbanzhichiciweidiao	animal:0
双斑膝芒寄蝇	雙斑膝芒寄蠅	0.020	shuangbanximangjiying	animal:0
双斑长脚蜂	雙斑長腳蜂	0.020	shuangbanzhangjiaofeng	animal:0
双斜卷叶蛾	雙斜卷葉蛾	0.020	shuangxiejuanyee	animal:5
双方自愿离婚	雙方自願離婚	0.020	shuangfangziyuanlihun	law:1025
双月涤尺蛾	雙月滌尺蛾	0.020	shuangyuedichie	animal:0
双本位制	雙本位制	0.040	shuangbenweizhi	law:13
双机热备	雙機熱備	0.040	shuangjirebei	IT:948
双林姑嫂饼	雙林姑嫂餅	0.020	shuanglingusaobing	food:10
双标紫斑蝶	雙標紫斑蝶	0.020	shuangbiaozibandie	animal:0
双桥毛尖	雙橋毛尖	0.040	shuangqiaomaojian	food:20
双棘拟刺盖鰕虎鱼	雙棘擬刺蓋鰕虎魚	0.020	shuangjinicigaixiahuyu	animal:0
双椒烘蛋	雙椒烘蛋	0.040	shuangjiaohongdan	food:2
双椒鸡	雙椒雞	0.040	shuangjiaoji	food:93
双波夹尺蛾	雙波夾尺蛾	0.020	shuangbojiachie	animal:0
双流老妈兔头	雙流老媽兔頭	0.020	shuangliulaomatutou	food:44
双点宝丽鱼	雙點寶麗魚	0.020	shuangdianbaoliyu	animal:0
双点波鱼	雙點波魚	0.040	shuangdianboyu	animal:0
双点褐姬尺蛾	雙點褐姬尺蛾	0.020	shuangdianhejichie	animal:0
双烤肉	雙烤肉	0.040	shuangkaorou	food:3
双珠淡蓝棕灰蝶	雙珠淡藍棕灰蝶	0.020	shuangzhudanlanzonghuidie	animal:0
双球冰淇淋	雙球冰淇淋	0.020	shuangqiubingqilin	food:25
双皮刀鱼	雙皮刀魚	0.040	shuangpidaoyu	food:236
双目视觉	雙目視覺	0.040	shuangmushijue	IT:274
双目运算符	雙目運算符	0.020	shuangmuyunsuanfu	IT:1084
双离合变速器	雙離合變速器	0.020	shuanglihebiansuqi	car:1274
双端链表	雙端鏈表	0.040	shuangduanlianbiao	IT:219
双端队列	雙端隊列	0.040	shuangduanduilie	IT:2673
双箭股份	雙箭股份	0.040	shuangjiangufen	caijing:1
双精度	雙精度	0.040	shuangjingdu	IT:8358
双精度小数	雙精度小數	0.020	shuangjingduxiaoshu	IT:62
双糯玫瑰糕	雙糯玫瑰糕	0.020	shuangnuomeiguigao	food:10
双系统	雙系統	0.040	shuangxitong	IT:2576
双系统安装	雙系統安裝	0.020	shuangxitonganzhuang	IT:158
双纹斑叶蝉	雙紋斑葉蟬	0.020	shuangwenbanyechan	animal:0
双纹林地钝口螈	雙紋林地鈍口螈	0.020	shuangwenlindidunkouyuan	animal:0
双纹步行虫	雙紋步行蟲	0.020	shuangwenbuxingchong	animal:0
双纹粗须小天牛	雙紋粗須小天牛	0.020	shuangwencuxuxiaotianniu	animal:0
双线性内插	雙線性內插	0.020	shuangxianxingneicha	IT:150
双线性插值	雙線性插值	0.020	shuangxianxingchazhi	IT:146
双线性过滤	雙線性過濾	0.020	shuangxianxingguolv	IT:77
双线雪舟蛾	雙線雪舟蛾	0.020	shuangxianxuezhoue	animal:0
双绞电缆	雙絞電纜	0.040	shuangjiaodianlan	IT:16
双缓冲	雙緩衝	0.040	shuanghuanchong	IT:1961
双缓冲区	雙緩衝區	0.040	shuanghuanchongqu	IT:269
双网卡	雙網卡	0.040	shuangwangka	IT:803
双翅目摇蚊科	雙翅目搖蚊科	0.020	shuangchimuyaowenke	animal:2
双翅目花蝇科	雙翅目花蠅科	0.020	shuangchimuhuayingke	animal:2
双翅目蝇科	雙翅目蠅科	0.020	shuangchimuyingke	animal:9
双联通	雙聯通	0.040	shuangliantong	IT:176
双联通分量	雙聯通分量	0.020	shuangliantongfenliang	IT:212
双肌臀大白猪	雙肌臀大白豬	0.020	shuangjitundabaizhu	animal:4
双色卜夜蛾	雙色卜夜蛾	0.020	shuangseboyee	animal:0
双色奇唇鱼	雙色奇脣魚	0.020	shuangseqichunyu	animal:0
双色心角茧蜂	雙色心角繭蜂	0.020	shuangsexinjiaojianfeng	animal:0
双色核桃饼干	雙色核桃餅乾	0.020	shuangsehetaobinggan	food:1
双色煎鱼	雙色煎魚	0.040	shuangsejianyu	food:6
双色玫瑰鱼	雙色玫瑰魚	0.020	shuangsemeiguiyu	food:12
双色糕	雙色糕	0.040	shuangsegao	food:11
双色绿茶饼干	雙色綠茶餅乾	0.020	shuangselvchabinggan	food:4
双色豆糕	雙色豆糕	0.040	shuangsedougao	food:49
双色软糖	雙色軟糖	0.040	shuangseruantang	food:5
双色马蹄糕	雙色馬蹄糕	0.020	shuangsematigao	food:7
双花饮	雙花飲	0.040	shuanghuayin	food:36
双薯沙拉	雙薯沙拉	0.040	shuangshushala	food:4
双角互敬蟹	雙角互敬蟹	0.020	shuangjiaohujingxie	animal:0
双角冰杜父鱼	雙角冰杜父魚	0.020	shuangjiaobingdufuyu	animal:0
双角小黑枯叶蛾	雙角小黑枯葉蛾	0.020	shuangjiaoxiaoheikuyee	animal:0
双角环形虫	雙角環形蟲	0.020	shuangjiaohuanxingchong	animal:0
双角转轮蟹	雙角轉輪蟹	0.020	shuangjiaozhuanlunxie	animal:0
双角鬼面蛛	雙角鬼面蛛	0.020	shuangjiaoguimianzhu	animal:0
双账户	雙賬戶	0.040	shuangzhanghu	caijing:6
双边冲突规范	雙邊衝突規範	0.020	shuangbianchongtuguifan	law:65
双边滤波	雙邊濾波	0.040	shuangbianlvbo	IT:408
双边货币互换协议	雙邊貨幣互換協議	0.020	shuangbianhuobihuhuanxieyi	law:218
双进程守护	雙進程守護	0.020	shuangjinchengshouhu	IT:52
双连通	雙連通	0.040	shuangliantong	IT:497
双连通分支	雙連通分支	0.020	shuangliantongfenzhi	IT:160
双连通分量	雙連通分量	0.020	shuangliantongfenliang	IT:870
双连通性	雙連通性	0.040	shuangliantongxing	IT:30
双酥月饼	雙酥月餅	0.040	shuangsuyuebing	food:7
双酿团	雙釀團	0.040	shuangniangtuan	food:74
双重否决权	雙重否決權	0.020	shuangchongfoujuequan	law:7
双重标准理论	雙重標準理論	0.020	shuangchongbiaozhunlilun	law:4
双重检查锁	雙重檢查鎖	0.020	shuangchongjianchasuo	IT:165
双重锁定	雙重鎖定	0.040	shuangchongsuoding	IT:281
双链表	雙鏈表	0.040	shuanglianbiao	IT:2201
双隆骨铺道蚁	雙隆骨鋪道蟻	0.020	shuanglonggupudaoyi	animal:0
双面打印	雙面打印	0.040	shuangmiandayin	law:7747
双面胶带	雙面膠帶	0.040	shuangmianjiaodai	car:2828
双须多棘鰕虎鱼	雙須多棘鰕虎魚	0.020	shuangxuduojixiahuyu	animal:0
双须重唇鱼	雙須重脣魚	0.020	shuangxuzhongchunyu	animal:6
双飞翼布局	雙飛翼佈局	0.020	shuangfeiyibuju	IT:83
双驼薄躄鱼	雙駝薄躄魚	0.020	shuangtuobaobiyu	animal:0
双麻火烧	雙麻火燒	0.040	shuangmahuoshao	food:23
双麻酥饼	雙麻酥餅	0.040	shuangmasubing	food:81
双黄鱼片	雙黃魚片	0.040	shuanghuangyupian	food:6
双龙主席	雙龍主席	0.040	shuanglongzhuxi	car:519
双龙骨卷管螺	雙龍骨卷管螺	0.020	shuanglonggujuanguanluo	animal:0
反价格垄断规定	反價格壟斷規定	0.020	fanjiagelongduanguiding	law:109
反倾销初步裁定	反傾銷初步裁定	0.020	fanqingxiaochubucaiding	law:5
反倾销应对一点通	反傾銷應對一點通	0.020	fanqingxiaoyingduiyidiantong	law:1
反倾销日落复审	反傾銷日落複審	0.020	fanqingxiaoriluofushen	law:356
反倾销最终裁定	反傾銷最終裁定	0.020	fanqingxiaozuizhongcaiding	law:5
反假人民币奖励办法	反假人民幣獎勵辦法	0.020	fanjiarenminbijianglibanfa	law:2
反分裂国家法	反分裂國家法	0.020	fanfenlieguojiafa	law:8531
反向传值	反向傳值	0.040	fanxiangchuanzhi	IT:55
反向传播	反向傳播	0.040	fanxiangchuanbo	IT:2037
反向传播算法	反向傳播算法	0.020	fanxiangchuanbosuanfa	IT:993
反向信道	反向信道	0.040	fanxiangxindao	IT:16
反向工程	反向工程	0.040	fanxianggongcheng	IT:739
反向恢复	反向恢復	0.040	fanxianghuifu	IT:39
反向投影	反向投影	0.040	fanxiangtouying	IT:396
反向推理	反向推理	0.040	fanxiangtuili	IT:24
反商业贿赂	反商業賄賂	0.020	fanshangyehuilu	law:4530
反嘴鸻科	反嘴鴴科	0.040	fanzuihengke	animal:1
反嘴鹬科	反嘴鷸科	0.040	fanzuiyuke	animal:2
反地理编码	反地理編碼	0.020	fandilibianma	IT:381
反垄断公益诉讼	反壟斷公益訴訟	0.020	fanlongduangongyisusong	law:1
反垄断政策	反壟斷政策	0.020	fanlongduanzhengce	law:371
反垄断法与经济学	反壟斷法與經濟學	0.020	fanlongduanfayujingjixue	law:3
反垄断法理解与适用	反壟斷法理解與適用	0.020	fanlongduanfalijieyushiyong	law:6
反垄断法经典判例解析	反壟斷法經典判例解析	0.020	fanlongduanfajingdianpanlijiexi	law:4
反垄断的经济学分析	反壟斷的經濟學分析	0.020	fanlongduandejingjixuefenxi	law:2
反基因歧视法	反基因歧視法	0.020	fanjiyinqishifa	law:7
反奇棘鱼	反奇棘魚	0.040	fanqijiyu	animal:0
反对劫持人质国际公约	反對劫持人質國際公約	0.020	fanduijiechirenzhiguojigongyue	law:18
反对官僚主义	反對官僚主義	0.020	fanduiguanliaozhuyi	law:1246
反对解释	反對解釋	0.040	fanduijieshi	law:150
反对邪教保障人权	反對邪教保障人權	0.020	fanduixiejiaobaozhangrenquan	law:1
反射体	反射體	0.040	fansheti	IT:39
反射定律	反射定律	0.040	fanshedinglv	IT:68
反射库	反射庫	0.040	fansheku	IT:40
反射技术	反射技術	0.040	fanshejishu	IT:1760
反射机制	反射機制	0.040	fanshejizhi	IT:10474
反射海蛳螺	反射海螄螺	0.020	fanshehaisiluo	animal:0
反射率	反射率	0.040	fanshelv	IT:462
反射系数	反射係數	0.040	fanshexishu	IT:231
反射贴图	反射貼圖	0.040	fanshetietu	IT:200
反引号	反引號	0.040	fanyinhao	IT:2227
反归档	反歸檔	0.040	fanguidang	IT:378
反汇编	反彙編	0.040	fanhuibian	IT:5577
反沙芋头	反沙芋頭	0.040	fanshayutou	food:34
反洗钱的理论与实践	反洗錢的理論與實踐	0.020	fanxiqiandelilunyushijian	law:2
反渎局	反瀆局	0.040	fanduju	law:459
反渎职侵权	反瀆職侵權	0.020	fanduzhiqinquan	law:4407
反渎职侵权局	反瀆職侵權局	0.020	fanduzhiqinquanju	law:1482
反渗透设备	反滲透設備	0.020	fanshentoushebei	IT:66
反爬虫	反爬蟲	0.040	fanpachong	IT:222
反病毒工具	反病毒工具	0.020	fanbingdugongju	IT:26
反病毒工程师	反病毒工程師	0.020	fanbingdugongchengshi	IT:46
反社会党人非常法	反社會黨人非常法	0.020	fanshehuidangrenfeichangfa	law:3
反编码	反編碼	0.040	fanbianma	IT:418
反缘伞弄蝶	反緣傘弄蝶	0.020	fanyuansannongdie	animal:0
反补贴与中国产业安全	反補貼與中國產業安全	0.020	fanbutieyuzhongguochanyeanquan	law:2
反要约	反要約	0.040	fanyaoyue	law:255
反贪污贿赂局	反貪污賄賂局	0.020	fantanwuhuiluju	law:942
反转单链表	反轉單鏈表	0.020	fanzhuandanlianbiao	IT:230
反转字符串	反轉字符串	0.020	fanzhuanzifuchuan	IT:737
反转链表	反轉鏈表	0.040	fanzhuanlianbiao	IT:902
反馈控制	反饋控制	0.040	fankuikongzhi	IT:455
发丝百叶	髮絲百葉	0.040	fasibaiye	food:27
发丝百页	髮絲百頁	0.040	fasibaiye	food:93
发动机下护板	發動機下護板	0.020	fadongjixiahuban	car:621
发动机下挡板	發動機下擋板	0.020	fadongjixiadangban	car:1
发动机专用机油	發動機專用機油	0.020	fadongjizhuanyongjiyou	car:35
发动机托架	發動機托架	0.020	fadongjituojia	car:34
发动机控制单元	發動機控制單元	0.020	fadongjikongzhidanyuan	car:1063
发动机漏油	發動機漏油	0.020	fadongjilouyou	car:460
发动机烧机油	發動機燒機油	0.020	fadongjishaojiyou	car:248
发动机缺缸	發動機缺缸	0.020	fadongjiquegang	car:42
发动机转速	發動機轉速	0.020	fadongjizhuansu	car:17139
发动机防盗锁止系统	發動機防盜鎖止系統	0.020	fadongjifangdaosuozhixitong	car:575
发包与承包	發包與承包	0.020	fabaoyuchengbao	law:544
发射极耦合逻辑电路	發射極耦合邏輯電路	0.020	fashejiouheluojidianlu	car:3
发展与稳定	發展與穩定	0.020	fazhanyuwending	law:1954
发展中八国集团	發展中八國集團	0.020	fazhanzhongbaguojituan	law:279
发展及其影响	發展及其影響	0.020	fazhanjiqiyingxiang	law:165
发展权	發展權	0.040	fazhanquan	law:8116
发展权利宣言	發展權利宣言	0.020	fazhanquanlixuanyan	law:48
发展权论	發展權論	0.040	fazhanquanlun	law:2
发展计划委员会	發展計劃委員會	0.020	fazhanjihuaweiyuanhui	law:7552
发展趋势	發展趨勢	0.040	fazhanqushi	IT:4245
发布平台	發佈平臺	0.040	fabupingtai	IT:391
发布网站	發佈網站	0.040	fabuwangzhan	IT:783
发布订阅	發佈訂閱	0.040	fabudingyue	IT:1596
发布证书	發佈證書	0.040	fabuzhengshu	IT:1943
发明专利权	發明專利權	0.020	famingzhuanliquan	law:3472
发明专利权人	發明專利權人	0.020	famingzhuanliquanren	law:118
发生劳动争议怎么办	發生勞動爭議怎麼辦	0.020	fashenglaodongzhengyizenmeban	law:95
发生法律效力	發生法律效力	0.020	fashengfalvxiaoli	law:18943
发票领购本	發票領購本	0.020	fapiaolinggouben	caijing:1
发票领购簿	發票領購簿	0.020	fapiaolinggoubu	caijing:8
发米粑	發米粑	0.040	famiba	food:5
发菜蒸蛋	髮菜蒸蛋	0.040	facaizhengdan	food:61
发行中介机构	發行中介機構	0.020	faxingzhongjiejigou	law:29
发行价	發行價	0.040	faxingjia	caijing:2751
发行放映权	發行放映權	0.020	faxingfangyingquan	law:21
发行版	發行版	0.040	faxingban	IT:8755
发行货币	發行貨幣	0.040	faxinghuobi	law:1869
发言表决免究权	發言表決免究權	0.020	fayanbiaojuemianjiuquan	law:1
发财好事	發財好事	0.040	facaihaoshi	food:22
发财就手	發財就手	0.040	facaijiushou	food:120
发还相关被害人	發還相關被害人	0.020	fahuanxiangguanbeihairen	law:2
发送消息	發送消息	0.040	fasongxiaoxi	IT:31909
发送短信	發送短信	0.040	fasongduanxin	IT:4551
发送邮件	發送郵件	0.040	fasongyoujian	IT:9437
发酵饼干	發酵餅乾	0.040	fajiaobinggan	food:49
发面油饼	發麪油餅	0.040	famianyoubing	food:2
发音比较	發音比較	0.040	fayinbijiao	IT:39
发饽饽	發餑餑	0.040	fabobo	food:4
取主机名	取主機名	0.040	quzhujiming	IT:36
取值范围	取值範圍	0.040	quzhifanwei	IT:3707
取分钟	取分鐘	0.040	qufenzhong	IT:13
取列数	取列數	0.040	qulieshu	IT:12
取回图片	取回圖片	0.040	quhuitupian	IT:14
取回客户	取回客戶	0.040	quhuikehu	IT:17
取回数据	取回數據	0.040	quhuishuju	IT:495
取地址	取地址	0.040	qudizhi	IT:4202
取宽度	取寬度	0.040	qukuandu	IT:38
取年份	取年份	0.040	qunianfen	IT:24
取当前目录	取當前目錄	0.020	qudangqianmulu	IT:27
取得后	取得後	0.040	qudehou	law:1199
取指令	取指令	0.040	quzhiling	IT:979
取数值	取數值	0.040	qushuzhi	IT:24
取数组下标	取數組下標	0.020	qushuzuxiabiao	IT:14
取文件属性	取文件屬性	0.020	quwenjianshuxing	IT:21
取文件长度	取文件長度	0.020	quwenjianchangdu	IT:33
取文本	取文本	0.040	quwenben	IT:86
取文本长度	取文本長度	0.020	quwenbenchangdu	IT:18
取景变换	取景變換	0.040	qujingbianhuan	IT:69
取模运算	取模運算	0.040	qumoyunsuan	IT:2087
取消性惩罚	取消性懲罰	0.020	quxiaoxingchengfa	law:12
取消装箱	取消裝箱	0.040	quxiaozhuangxiang	IT:177
取绝对值	取絕對值	0.040	qujueduizhi	IT:434
取缔教育歧视公约	取締教育歧視公約	0.020	qudijiaoyuqishigongyue	law:12
取背景色	取背景色	0.040	qubeijingse	IT:15
取轮廓	取輪廓	0.040	qulunkuo	IT:13
取运行目录	取運行目錄	0.020	quyunxingmulu	IT:15
取进程	取進程	0.040	qujincheng	IT:110
取错误	取錯誤	0.040	qucuowu	IT:22
取随机数	取隨機數	0.040	qusuijishu	IT:440
受人民监督	受人民監督	0.020	shourenminjiandu	law:1666
受供养子女	受供養子女	0.020	shougongyangzinv	law:15
受保护资源	受保護資源	0.020	shoubaohuziyuan	IT:508
受委托人	受委託人	0.040	shouweituoren	law:3839
受托保管人	受託保管人	0.020	shoutuobaoguanren	law:24
受控访问	受控訪問	0.040	shoukongfangwen	IT:214
受查异常	受查異常	0.040	shouchayichang	IT:112
受益方	受益方	0.040	shouyifang	law:2011
受让股权	受讓股權	0.040	shourangguquan	law:2589
受贿罪研究新动向	受賄罪研究新動向	0.020	shouhuizuiyanjiuxindongxiang	law:5
受贿罪辩护	受賄罪辯護	0.020	shouhuizuibianhu	law:9
受限访问	受限訪問	0.040	shouxianfangwen	IT:35
变位词	變位詞	0.040	bianweici	IT:232
变劣发明	變劣發明	0.040	bianliefaming	law:9
变化检测	變化檢測	0.040	bianhuajiance	IT:93
变卖试行办法	變賣試行辦法	0.020	bianmaishixingbanfa	law:37
变址寄存器	變址寄存器	0.020	bianzhijicunqi	IT:323
变形和平水母	變形和平水母	0.020	bianxinghepingshuimu	animal:0
变形滴虫	變形滴蟲	0.040	bianxingdichong	animal:0
